building_id,meter,timestamp,meter_reading
614,0,2016-08-30 07:00:00,198.5
754,2,2016-08-30 07:00:00,0.0
793,0,2016-08-30 07:00:00,578.13
793,1,2016-08-30 07:00:00,378.63
793,3,2016-08-30 07:00:00,5.99
838,0,2016-08-30 07:00:00,47.5
874,0,2016-08-30 07:00:00,497.0
874,1,2016-08-30 07:00:00,812.2869999999999
947,0,2016-08-30 07:00:00,58.0
1006,0,2016-08-30 07:00:00,37.8699
1050,0,2016-08-30 07:00:00,32.435
1323,0,2016-08-30 07:00:00,132.0
1323,1,2016-08-30 07:00:00,2246.81
1323,3,2016-08-30 07:00:00,822.54
1380,0,2016-08-30 07:00:00,419.575
1380,1,2016-08-30 07:00:00,33.8005
49,0,2016-08-30 08:00:00,189.206
141,0,2016-08-30 08:00:00,45.25
168,0,2016-08-30 08:00:00,442.73
168,1,2016-08-30 08:00:00,1460.37
168,3,2016-08-30 08:00:00,70.337
538,0,2016-08-30 08:00:00,4.76
614,0,2016-08-30 08:00:00,227.75
754,2,2016-08-30 08:00:00,0.0
793,0,2016-08-30 08:00:00,578.13
793,1,2016-08-30 08:00:00,794.35
793,3,2016-08-30 08:00:00,16.83
838,0,2016-08-30 08:00:00,47.5
874,0,2016-08-30 08:00:00,523.0
874,1,2016-08-30 08:00:00,821.571
947,0,2016-08-30 08:00:00,68.0
1006,0,2016-08-30 08:00:00,38.25
1050,0,2016-08-30 08:00:00,42.975
1323,0,2016-08-30 08:00:00,144.0
1323,1,2016-08-30 08:00:00,2177.27
1323,3,2016-08-30 08:00:00,783.564
1380,0,2016-08-30 08:00:00,436.475
1380,1,2016-08-30 08:00:00,42.9503
49,0,2016-08-30 09:00:00,192.482
141,0,2016-08-30 09:00:00,64.25
168,0,2016-08-30 09:00:00,457.1
168,1,2016-08-30 09:00:00,1844.94
168,3,2016-08-30 09:00:00,67.4063
538,0,2016-08-30 09:00:00,6.0
614,0,2016-08-30 09:00:00,247.0
754,2,2016-08-30 09:00:00,0.0
793,0,2016-08-30 09:00:00,578.13
793,1,2016-08-30 09:00:00,1510.28
793,3,2016-08-30 09:00:00,330.84
838,0,2016-08-30 09:00:00,47.5
874,0,2016-08-30 09:00:00,540.0
874,1,2016-08-30 09:00:00,816.437
947,0,2016-08-30 09:00:00,74.0
1006,0,2016-08-30 09:00:00,48.5
1050,0,2016-08-30 09:00:00,46.8575
1323,0,2016-08-30 09:00:00,143.0
1323,1,2016-08-30 09:00:00,2142.5
1323,3,2016-08-30 09:00:00,979.277
1380,0,2016-08-30 09:00:00,467.4
1380,1,2016-08-30 09:00:00,189.314
49,0,2016-08-30 10:00:00,191.253
141,0,2016-08-30 10:00:00,82.25
168,0,2016-08-30 10:00:00,500.91
168,1,2016-08-30 10:00:00,2055.11
168,3,2016-08-30 10:00:00,61.5449
538,0,2016-08-30 10:00:00,5.88
614,0,2016-08-30 10:00:00,230.5
754,2,2016-08-30 10:00:00,0.0
793,0,2016-08-30 10:00:00,578.13
793,1,2016-08-30 10:00:00,781.86
793,3,2016-08-30 10:00:00,41.51
838,0,2016-08-30 10:00:00,47.5
874,0,2016-08-30 10:00:00,549.0
874,1,2016-08-30 10:00:00,853.047
947,0,2016-08-30 10:00:00,82.0
1006,0,2016-08-30 10:00:00,55.63
1050,0,2016-08-30 10:00:00,48.9675
1323,0,2016-08-30 10:00:00,199.0
1323,1,2016-08-30 10:00:00,2910.88
1323,3,2016-08-30 10:00:00,929.237
1380,0,2016-08-30 10:00:00,477.9
1380,1,2016-08-30 10:00:00,303.605
49,0,2016-08-30 11:00:00,193.301
141,0,2016-08-30 11:00:00,87.0
168,0,2016-08-30 11:00:00,503.55
168,1,2016-08-30 11:00:00,2078.25
168,3,2016-08-30 11:00:00,67.4063
538,0,2016-08-30 11:00:00,9.04
614,0,2016-08-30 11:00:00,240.0
754,2,2016-08-30 11:00:00,0.0
793,0,2016-08-30 11:00:00,578.13
793,1,2016-08-30 11:00:00,781.86
793,3,2016-08-30 11:00:00,0.0
838,0,2016-08-30 11:00:00,47.5
874,0,2016-08-30 11:00:00,581.0
874,1,2016-08-30 11:00:00,883.1510000000001
947,0,2016-08-30 11:00:00,86.0
1006,0,2016-08-30 11:00:00,48.87
1050,0,2016-08-30 11:00:00,48.03
1323,0,2016-08-30 11:00:00,218.0
1323,1,2016-08-30 11:00:00,2796.93
1323,3,2016-08-30 11:00:00,647.24
1380,0,2016-08-30 11:00:00,484.075
1380,1,2016-08-30 11:00:00,259.328
49,0,2016-08-30 12:00:00,190.025
141,0,2016-08-30 12:00:00,89.5
168,0,2016-08-30 12:00:00,482.8
168,1,2016-08-30 12:00:00,1873.46
168,3,2016-08-30 12:00:00,64.4756
538,0,2016-08-30 12:00:00,8.64
614,0,2016-08-30 12:00:00,255.25
754,2,2016-08-30 12:00:00,0.0
793,0,2016-08-30 12:00:00,578.13
793,1,2016-08-30 12:00:00,781.86
793,3,2016-08-30 12:00:00,0.0
838,0,2016-08-30 12:00:00,47.5
874,0,2016-08-30 12:00:00,571.0
874,1,2016-08-30 12:00:00,937.17
947,0,2016-08-30 12:00:00,86.0
1006,0,2016-08-30 12:00:00,53.38
1050,0,2016-08-30 12:00:00,48.145
1323,0,2016-08-30 12:00:00,212.0
1323,1,2016-08-30 12:00:00,2873.82
1323,3,2016-08-30 12:00:00,941.66
1380,0,2016-08-30 12:00:00,506.7
1380,1,2016-08-30 12:00:00,320.07
49,0,2016-08-30 13:00:00,186.33900000000003
141,0,2016-08-30 13:00:00,93.25
168,0,2016-08-30 13:00:00,489.59
168,1,2016-08-30 13:00:00,1825.84
168,3,2016-08-30 13:00:00,61.5449
538,0,2016-08-30 13:00:00,8.88
614,0,2016-08-30 13:00:00,262.25
754,2,2016-08-30 13:00:00,0.0
793,0,2016-08-30 13:00:00,578.13
793,1,2016-08-30 13:00:00,781.86
793,3,2016-08-30 13:00:00,0.0
838,0,2016-08-30 13:00:00,47.5
874,0,2016-08-30 13:00:00,576.0
874,1,2016-08-30 13:00:00,934.181
947,0,2016-08-30 13:00:00,89.0
1006,0,2016-08-30 13:00:00,56.37
1050,0,2016-08-30 13:00:00,48.1575
1323,0,2016-08-30 13:00:00,211.0
1323,1,2016-08-30 13:00:00,2781.37
1323,3,2016-08-30 13:00:00,1102.52
1380,0,2016-08-30 13:00:00,528.3
1380,1,2016-08-30 13:00:00,372.077
49,0,2016-08-30 14:00:00,173.643
141,0,2016-08-30 14:00:00,101.25
168,0,2016-08-30 14:00:00,500.99
168,1,2016-08-30 14:00:00,1807.45
168,3,2016-08-30 14:00:00,64.4756
538,0,2016-08-30 14:00:00,9.4
614,0,2016-08-30 14:00:00,241.5
754,2,2016-08-30 14:00:00,0.0
793,0,2016-08-30 14:00:00,578.13
793,1,2016-08-30 14:00:00,781.86
793,3,2016-08-30 14:00:00,0.0
838,0,2016-08-30 14:00:00,47.5
874,0,2016-08-30 14:00:00,568.0
874,1,2016-08-30 14:00:00,952.679
947,0,2016-08-30 14:00:00,89.0
1006,0,2016-08-30 14:00:00,56.13
1050,0,2016-08-30 14:00:00,44.315
1323,0,2016-08-30 14:00:00,210.0
1323,1,2016-08-30 14:00:00,2885.11
1323,3,2016-08-30 14:00:00,1108.34
1380,0,2016-08-30 14:00:00,543.45
1380,1,2016-08-30 14:00:00,409.156
49,0,2016-08-30 15:00:00,178.967
141,0,2016-08-30 15:00:00,104.5
168,0,2016-08-30 15:00:00,474.05
168,1,2016-08-30 15:00:00,1774.92
168,3,2016-08-30 15:00:00,61.5449
538,0,2016-08-30 15:00:00,7.6
614,0,2016-08-30 15:00:00,226.5
754,2,2016-08-30 15:00:00,0.0
793,0,2016-08-30 15:00:00,578.13
793,1,2016-08-30 15:00:00,1253.93
793,3,2016-08-30 15:00:00,197.88
838,0,2016-08-30 15:00:00,47.5
874,0,2016-08-30 15:00:00,558.0
874,1,2016-08-30 15:00:00,966.43
947,0,2016-08-30 15:00:00,89.0
1006,0,2016-08-30 15:00:00,61.37
1050,0,2016-08-30 15:00:00,42.375
1323,0,2016-08-30 15:00:00,226.0
1323,1,2016-08-30 15:00:00,3020.41
1323,3,2016-08-30 15:00:00,1083.9
1380,0,2016-08-30 15:00:00,550.65
1380,1,2016-08-30 15:00:00,427.096
49,0,2016-08-30 16:00:00,190.025
141,0,2016-08-30 16:00:00,108.5
168,0,2016-08-30 16:00:00,481.75
168,1,2016-08-30 16:00:00,1856.76
168,3,2016-08-30 16:00:00,61.5449
538,0,2016-08-30 16:00:00,5.84
614,0,2016-08-30 16:00:00,236.75
754,2,2016-08-30 16:00:00,0.0
793,0,2016-08-30 16:00:00,578.13
793,1,2016-08-30 16:00:00,1429.73
793,3,2016-08-30 16:00:00,334.33
838,0,2016-08-30 16:00:00,47.5
874,0,2016-08-30 16:00:00,537.0
874,1,2016-08-30 16:00:00,1005.54
947,0,2016-08-30 16:00:00,85.0
1006,0,2016-08-30 16:00:00,48.75
1050,0,2016-08-30 16:00:00,33.5325
1323,0,2016-08-30 16:00:00,247.0
1323,1,2016-08-30 16:00:00,3166.87
1323,3,2016-08-30 16:00:00,1053.58
1380,0,2016-08-30 16:00:00,540.825
1380,1,2016-08-30 16:00:00,436.682
49,0,2016-08-30 17:00:00,198.625
141,0,2016-08-30 17:00:00,100.75
168,0,2016-08-30 17:00:00,461.9
168,1,2016-08-30 17:00:00,1937.47
168,3,2016-08-30 17:00:00,61.5449
538,0,2016-08-30 17:00:00,7.24
614,0,2016-08-30 17:00:00,222.5
754,2,2016-08-30 17:00:00,0.0
793,0,2016-08-30 17:00:00,578.13
793,1,2016-08-30 17:00:00,719.34
793,3,2016-08-30 17:00:00,0.0
838,0,2016-08-30 17:00:00,47.5
874,0,2016-08-30 17:00:00,528.0
874,1,2016-08-30 17:00:00,1000.12
947,0,2016-08-30 17:00:00,83.0
1006,0,2016-08-30 17:00:00,51.38
1050,0,2016-08-30 17:00:00,22.2825
1323,0,2016-08-30 17:00:00,236.0
1323,1,2016-08-30 17:00:00,3273.74
1323,3,2016-08-30 17:00:00,1074.98
1380,0,2016-08-30 17:00:00,500.375
1380,1,2016-08-30 17:00:00,378.975
49,0,2016-08-30 18:00:00,215.416
141,0,2016-08-30 18:00:00,89.5
168,0,2016-08-30 18:00:00,474.64
168,1,2016-08-30 18:00:00,1568.23
168,3,2016-08-30 18:00:00,64.4756
538,0,2016-08-30 18:00:00,5.76
614,0,2016-08-30 18:00:00,246.25
754,2,2016-08-30 18:00:00,0.0
793,0,2016-08-30 18:00:00,578.13
793,1,2016-08-30 18:00:00,1012.26
793,3,2016-08-30 18:00:00,82.71
838,0,2016-08-30 18:00:00,47.5
874,0,2016-08-30 18:00:00,509.0
874,1,2016-08-30 18:00:00,973.148
947,0,2016-08-30 18:00:00,76.0
1006,0,2016-08-30 18:00:00,45.75
1050,0,2016-08-30 18:00:00,17.8425
1323,0,2016-08-30 18:00:00,228.0
1323,1,2016-08-30 18:00:00,3329.46
1323,3,2016-08-30 18:00:00,1118.91
1380,0,2016-08-30 18:00:00,432.925
1380,1,2016-08-30 18:00:00,312.521
49,0,2016-08-30 19:00:00,216.645
141,0,2016-08-30 19:00:00,70.0
168,0,2016-08-30 19:00:00,457.16
168,1,2016-08-30 19:00:00,1473.24
168,3,2016-08-30 19:00:00,61.5449
538,0,2016-08-30 19:00:00,5.8
614,0,2016-08-30 19:00:00,242.0
754,2,2016-08-30 19:00:00,0.0
793,0,2016-08-30 19:00:00,578.13
793,1,2016-08-30 19:00:00,1507.99
793,3,2016-08-30 19:00:00,461.61
838,0,2016-08-30 19:00:00,47.5
874,0,2016-08-30 19:00:00,482.0
874,1,2016-08-30 19:00:00,935.763
947,0,2016-08-30 19:00:00,75.0
1006,0,2016-08-30 19:00:00,46.87
1050,0,2016-08-30 19:00:00,18.2725
1323,0,2016-08-30 19:00:00,237.0
1323,1,2016-08-30 19:00:00,3537.46
1323,3,2016-08-30 19:00:00,924.093
1380,0,2016-08-30 19:00:00,417.6
1380,1,2016-08-30 19:00:00,283.582
49,0,2016-08-30 20:00:00,219.511
141,0,2016-08-30 20:00:00,66.0
168,0,2016-08-30 20:00:00,439.28
168,1,2016-08-30 20:00:00,1799.47
168,3,2016-08-30 20:00:00,64.4756
538,0,2016-08-30 20:00:00,8.04
614,0,2016-08-30 20:00:00,240.25
754,2,2016-08-30 20:00:00,0.0
793,0,2016-08-30 20:00:00,578.13
793,1,2016-08-30 20:00:00,559.92
793,3,2016-08-30 20:00:00,7.16
838,0,2016-08-30 20:00:00,47.5
874,0,2016-08-30 20:00:00,481.0
874,1,2016-08-30 20:00:00,890.572
947,0,2016-08-30 20:00:00,73.0
1006,0,2016-08-30 20:00:00,39.13
1050,0,2016-08-30 20:00:00,20.0
1323,0,2016-08-30 20:00:00,227.0
1323,1,2016-08-30 20:00:00,3529.8
1323,3,2016-08-30 20:00:00,991.514
1380,0,2016-08-30 20:00:00,398.725
1380,1,2016-08-30 20:00:00,270.993
49,0,2016-08-30 21:00:00,185.11
141,0,2016-08-30 21:00:00,54.25
168,0,2016-08-30 21:00:00,438.02
168,1,2016-08-30 21:00:00,1587.51
168,3,2016-08-30 21:00:00,61.5449
538,0,2016-08-30 21:00:00,5.76
614,0,2016-08-30 21:00:00,200.25
754,2,2016-08-30 21:00:00,0.0
793,0,2016-08-30 21:00:00,578.13
793,1,2016-08-30 21:00:00,1143.4
793,3,2016-08-30 21:00:00,205.76
838,0,2016-08-30 21:00:00,47.5
874,0,2016-08-30 21:00:00,409.0
874,1,2016-08-30 21:00:00,537.5509999999999
947,0,2016-08-30 21:00:00,72.0
1006,0,2016-08-30 21:00:00,36.0
1050,0,2016-08-30 21:00:00,17.97
1323,0,2016-08-30 21:00:00,226.0
1323,1,2016-08-30 21:00:00,3424.02
1323,3,2016-08-30 21:00:00,788.1610000000001
1380,0,2016-08-30 21:00:00,402.875
1380,1,2016-08-30 21:00:00,235.151
49,0,2016-08-30 22:00:00,164.22400000000002
141,0,2016-08-30 22:00:00,45.5
168,0,2016-08-30 22:00:00,435.7
168,1,2016-08-30 22:00:00,1497.65
168,3,2016-08-30 22:00:00,64.4756
538,0,2016-08-30 22:00:00,5.88
614,0,2016-08-30 22:00:00,160.25
754,2,2016-08-30 22:00:00,0.0
793,0,2016-08-30 22:00:00,578.13
793,1,2016-08-30 22:00:00,1143.4
793,3,2016-08-30 22:00:00,295.82
838,0,2016-08-30 22:00:00,47.5
874,0,2016-08-30 22:00:00,383.0
874,1,2016-08-30 22:00:00,486.345
947,0,2016-08-30 22:00:00,68.0
1006,0,2016-08-30 22:00:00,32.5
1050,0,2016-08-30 22:00:00,17.8325
1323,0,2016-08-30 22:00:00,202.0
1323,1,2016-08-30 22:00:00,3474.47
1323,3,2016-08-30 22:00:00,1062.29
1380,0,2016-08-30 22:00:00,404.575
1380,1,2016-08-30 22:00:00,218.661
49,0,2016-08-30 23:00:00,191.253
141,0,2016-08-30 23:00:00,42.75
168,0,2016-08-30 23:00:00,399.84
168,1,2016-08-30 23:00:00,1297.65
168,3,2016-08-30 23:00:00,64.4756
538,0,2016-08-30 23:00:00,6.44
614,0,2016-08-30 23:00:00,137.75
754,2,2016-08-30 23:00:00,0.0
793,0,2016-08-30 23:00:00,578.13
793,1,2016-08-30 23:00:00,497.75
793,3,2016-08-30 23:00:00,0.0
838,0,2016-08-30 23:00:00,47.5
874,0,2016-08-30 23:00:00,369.0
874,1,2016-08-30 23:00:00,486.486
947,0,2016-08-30 23:00:00,64.0
1006,0,2016-08-30 23:00:00,29.75
1050,0,2016-08-30 23:00:00,17.76
1323,0,2016-08-30 23:00:00,204.0
1323,1,2016-08-30 23:00:00,3404.32
1323,3,2016-08-30 23:00:00,899.534
1380,0,2016-08-30 23:00:00,399.125
1380,1,2016-08-30 23:00:00,207.696
49,0,2016-08-31 00:00:00,164.22400000000002
141,0,2016-08-31 00:00:00,44.0833
168,0,2016-08-31 00:00:00,385.09
168,1,2016-08-31 00:00:00,1296.14
168,3,2016-08-31 00:00:00,67.4063
538,0,2016-08-31 00:00:00,6.6
614,0,2016-08-31 00:00:00,125.75
754,2,2016-08-31 00:00:00,0.0
793,0,2016-08-31 00:00:00,578.13
793,1,2016-08-31 00:00:00,1676.38
793,3,2016-08-31 00:00:00,491.72
838,0,2016-08-31 00:00:00,45.4167
874,0,2016-08-31 00:00:00,361.0
874,1,2016-08-31 00:00:00,474.564
947,0,2016-08-31 00:00:00,60.0
1006,0,2016-08-31 00:00:00,27.37
1050,0,2016-08-31 00:00:00,17.83
1323,0,2016-08-31 00:00:00,207.0
1323,1,2016-08-31 00:00:00,3107.39
1323,3,2016-08-31 00:00:00,827.4069999999999
1380,0,2016-08-31 00:00:00,395.275
1380,1,2016-08-31 00:00:00,161.64
49,0,2016-08-31 01:00:00,178.967
141,0,2016-08-31 01:00:00,43.0
168,0,2016-08-31 01:00:00,389.11
168,1,2016-08-31 01:00:00,1113.29
168,3,2016-08-31 01:00:00,67.4063
538,0,2016-08-31 01:00:00,6.56
614,0,2016-08-31 01:00:00,115.75
754,2,2016-08-31 01:00:00,0.0
793,0,2016-08-31 01:00:00,578.13
793,1,2016-08-31 01:00:00,403.64
793,3,2016-08-31 01:00:00,17.7
838,0,2016-08-31 01:00:00,45.4167
874,0,2016-08-31 01:00:00,362.0
874,1,2016-08-31 01:00:00,411.929
947,0,2016-08-31 01:00:00,57.0
1006,0,2016-08-31 01:00:00,28.75
1050,0,2016-08-31 01:00:00,17.95
1323,0,2016-08-31 01:00:00,185.0
1323,1,2016-08-31 01:00:00,3151.22
1323,3,2016-08-31 01:00:00,1050.8
1380,0,2016-08-31 01:00:00,381.25
1380,1,2016-08-31 01:00:00,156.871
49,0,2016-08-31 02:00:00,194.12
141,0,2016-08-31 02:00:00,44.0
168,0,2016-08-31 02:00:00,388.86
168,1,2016-08-31 02:00:00,1090.65
168,3,2016-08-31 02:00:00,67.4063
538,0,2016-08-31 02:00:00,4.96
614,0,2016-08-31 02:00:00,109.0
754,2,2016-08-31 02:00:00,0.0
793,0,2016-08-31 02:00:00,578.13
793,1,2016-08-31 02:00:00,1252.26
793,3,2016-08-31 02:00:00,289.51
838,0,2016-08-31 02:00:00,45.4167
874,0,2016-08-31 02:00:00,354.0
874,1,2016-08-31 02:00:00,386.889
947,0,2016-08-31 02:00:00,56.0
1006,0,2016-08-31 02:00:00,29.38
1050,0,2016-08-31 02:00:00,17.8875
1323,0,2016-08-31 02:00:00,177.0
1323,1,2016-08-31 02:00:00,3154.66
1323,3,2016-08-31 02:00:00,868.515
1380,0,2016-08-31 02:00:00,380.35
1380,1,2016-08-31 02:00:00,160.375
49,0,2016-08-31 03:00:00,183.063
141,0,2016-08-31 03:00:00,43.0
168,0,2016-08-31 03:00:00,387.38
168,1,2016-08-31 03:00:00,1092.09
168,3,2016-08-31 03:00:00,70.337
538,0,2016-08-31 03:00:00,5.56
614,0,2016-08-31 03:00:00,106.0
754,2,2016-08-31 03:00:00,0.0
793,0,2016-08-31 03:00:00,578.13
793,1,2016-08-31 03:00:00,834.22
793,3,2016-08-31 03:00:00,215.86
838,0,2016-08-31 03:00:00,45.4167
874,0,2016-08-31 03:00:00,359.0
874,1,2016-08-31 03:00:00,379.081
947,0,2016-08-31 03:00:00,53.0
1006,0,2016-08-31 03:00:00,29.12
1050,0,2016-08-31 03:00:00,17.8025
1323,0,2016-08-31 03:00:00,157.0
1323,1,2016-08-31 03:00:00,2632.74
1323,3,2016-08-31 03:00:00,749.075
1380,0,2016-08-31 03:00:00,381.35
1380,1,2016-08-31 03:00:00,187.179
49,0,2016-08-31 04:00:00,205.178
141,0,2016-08-31 04:00:00,43.25
168,0,2016-08-31 04:00:00,395.11
168,1,2016-08-31 04:00:00,1079.71
168,3,2016-08-31 04:00:00,67.4063
538,0,2016-08-31 04:00:00,4.04
614,0,2016-08-31 04:00:00,107.5
754,2,2016-08-31 04:00:00,0.0
793,0,2016-08-31 04:00:00,578.13
793,1,2016-08-31 04:00:00,834.22
793,3,2016-08-31 04:00:00,137.24
838,0,2016-08-31 04:00:00,45.4167
874,0,2016-08-31 04:00:00,390.0
874,1,2016-08-31 04:00:00,463.661
947,0,2016-08-31 04:00:00,54.0
1006,0,2016-08-31 04:00:00,28.75
1050,0,2016-08-31 04:00:00,17.7575
1323,0,2016-08-31 04:00:00,112.0
1323,1,2016-08-31 04:00:00,2429.95
1323,3,2016-08-31 04:00:00,853.913
1380,0,2016-08-31 04:00:00,391.25
1380,1,2016-08-31 04:00:00,197.78
49,0,2016-08-31 05:00:00,210.502
141,0,2016-08-31 05:00:00,42.0
168,0,2016-08-31 05:00:00,389.58
168,1,2016-08-31 05:00:00,1088.89
168,3,2016-08-31 05:00:00,67.4063
538,0,2016-08-31 05:00:00,3.72
614,0,2016-08-31 05:00:00,118.0
754,2,2016-08-31 05:00:00,0.0
793,0,2016-08-31 05:00:00,578.13
793,1,2016-08-31 05:00:00,1430.64
793,3,2016-08-31 05:00:00,472.21
838,0,2016-08-31 05:00:00,45.4167
874,0,2016-08-31 05:00:00,389.0
874,1,2016-08-31 05:00:00,486.556
947,0,2016-08-31 05:00:00,53.0
1006,0,2016-08-31 05:00:00,28.5
1050,0,2016-08-31 05:00:00,19.5375
1323,0,2016-08-31 05:00:00,117.0
1323,1,2016-08-31 05:00:00,2395.92
1323,3,2016-08-31 05:00:00,854.49
1380,0,2016-08-31 05:00:00,392.425
1380,1,2016-08-31 05:00:00,172.179
49,0,2016-08-31 06:00:00,208.454
141,0,2016-08-31 06:00:00,43.25
168,0,2016-08-31 06:00:00,390.67
168,1,2016-08-31 06:00:00,1135.34
168,3,2016-08-31 06:00:00,67.4063
538,0,2016-08-31 06:00:00,3.72
614,0,2016-08-31 06:00:00,162.25
754,2,2016-08-31 06:00:00,0.0
793,0,2016-08-31 06:00:00,646.09
793,1,2016-08-31 06:00:00,263.52
793,3,2016-08-31 06:00:00,0.0
838,0,2016-08-31 06:00:00,45.4167
874,0,2016-08-31 06:00:00,397.0
874,1,2016-08-31 06:00:00,469.1830000000001
947,0,2016-08-31 06:00:00,53.0
1006,0,2016-08-31 06:00:00,29.0
1050,0,2016-08-31 06:00:00,22.49
1323,0,2016-08-31 06:00:00,114.0
1323,1,2016-08-31 06:00:00,2328.49
1323,3,2016-08-31 06:00:00,937.477
1380,0,2016-08-31 06:00:00,410.175
1380,1,2016-08-31 06:00:00,242.354
49,0,2016-08-31 07:00:00,220.74
141,0,2016-08-31 07:00:00,44.5
168,0,2016-08-31 07:00:00,389.82
168,1,2016-08-31 07:00:00,1301.52
168,3,2016-08-31 07:00:00,67.4063
538,0,2016-08-31 07:00:00,5.84
614,0,2016-08-31 07:00:00,209.5
754,2,2016-08-31 07:00:00,0.0
793,0,2016-08-31 07:00:00,646.09
793,1,2016-08-31 07:00:00,1664.62
793,3,2016-08-31 07:00:00,486.7
838,0,2016-08-31 07:00:00,45.4167
874,0,2016-08-31 07:00:00,494.0
874,1,2016-08-31 07:00:00,815.7689999999999
947,0,2016-08-31 07:00:00,58.0
1006,0,2016-08-31 07:00:00,39.13
1050,0,2016-08-31 07:00:00,34.245
1323,0,2016-08-31 07:00:00,127.0
1323,1,2016-08-31 07:00:00,2339.33
1323,3,2016-08-31 07:00:00,825.659
1380,0,2016-08-31 07:00:00,410.175
1380,1,2016-08-31 07:00:00,242.661
49,0,2016-08-31 08:00:00,201.901
141,0,2016-08-31 08:00:00,45.5
168,0,2016-08-31 08:00:00,412.21
168,1,2016-08-31 08:00:00,1640.12
168,3,2016-08-31 08:00:00,64.4756
538,0,2016-08-31 08:00:00,7.08
614,0,2016-08-31 08:00:00,233.0
754,2,2016-08-31 08:00:00,0.0
793,0,2016-08-31 08:00:00,646.09
793,1,2016-08-31 08:00:00,536.93
793,3,2016-08-31 08:00:00,61.08
838,0,2016-08-31 08:00:00,45.4167
874,0,2016-08-31 08:00:00,517.0
874,1,2016-08-31 08:00:00,824.807
947,0,2016-08-31 08:00:00,67.0
1006,0,2016-08-31 08:00:00,41.12
1050,0,2016-08-31 08:00:00,44.71
1323,0,2016-08-31 08:00:00,125.0
1323,1,2016-08-31 08:00:00,2443.54
1323,3,2016-08-31 08:00:00,845.96
1380,0,2016-08-31 08:00:00,409.625
1380,1,2016-08-31 08:00:00,271.135
49,0,2016-08-31 09:00:00,196.168
141,0,2016-08-31 09:00:00,67.0
168,0,2016-08-31 09:00:00,456.51
168,1,2016-08-31 09:00:00,1965.22
168,3,2016-08-31 09:00:00,64.4756
538,0,2016-08-31 09:00:00,8.16
614,0,2016-08-31 09:00:00,239.25
754,2,2016-08-31 09:00:00,0.0
793,0,2016-08-31 09:00:00,646.09
793,1,2016-08-31 09:00:00,1478.84
793,3,2016-08-31 09:00:00,355.26
838,0,2016-08-31 09:00:00,45.4167
874,0,2016-08-31 09:00:00,538.0
874,1,2016-08-31 09:00:00,825.0880000000001
947,0,2016-08-31 09:00:00,76.0
1006,0,2016-08-31 09:00:00,45.63
1050,0,2016-08-31 09:00:00,50.4975
1323,0,2016-08-31 09:00:00,120.0
1323,1,2016-08-31 09:00:00,2273.3
1323,3,2016-08-31 09:00:00,738.9939999999999
1380,0,2016-08-31 09:00:00,420.5
1380,1,2016-08-31 09:00:00,307.215
49,0,2016-08-31 10:00:00,207.635
141,0,2016-08-31 10:00:00,85.5
168,0,2016-08-31 10:00:00,482.14
168,1,2016-08-31 10:00:00,2059.68
168,3,2016-08-31 10:00:00,61.5449
538,0,2016-08-31 10:00:00,8.48
614,0,2016-08-31 10:00:00,221.5
754,2,2016-08-31 10:00:00,0.0
793,0,2016-08-31 10:00:00,646.09
793,1,2016-08-31 10:00:00,925.59
793,3,2016-08-31 10:00:00,141.18
838,0,2016-08-31 10:00:00,45.4167
874,0,2016-08-31 10:00:00,560.0
874,1,2016-08-31 10:00:00,849.46
947,0,2016-08-31 10:00:00,82.0
1006,0,2016-08-31 10:00:00,47.75
1050,0,2016-08-31 10:00:00,52.055
1323,0,2016-08-31 10:00:00,177.0
1323,1,2016-08-31 10:00:00,3164.98
1323,3,2016-08-31 10:00:00,971.014
1380,0,2016-08-31 10:00:00,429.4
1380,1,2016-08-31 10:00:00,323.856
49,0,2016-08-31 11:00:00,221.969
141,0,2016-08-31 11:00:00,86.5
168,0,2016-08-31 11:00:00,509.27
168,1,2016-08-31 11:00:00,2115.35
168,3,2016-08-31 11:00:00,64.4756
538,0,2016-08-31 11:00:00,6.88
614,0,2016-08-31 11:00:00,239.5
754,2,2016-08-31 11:00:00,0.0
793,0,2016-08-31 11:00:00,646.09
793,1,2016-08-31 11:00:00,777.83
793,3,2016-08-31 11:00:00,0.0
838,0,2016-08-31 11:00:00,45.4167
874,0,2016-08-31 11:00:00,568.0
874,1,2016-08-31 11:00:00,948.917
947,0,2016-08-31 11:00:00,85.0
1006,0,2016-08-31 11:00:00,51.0
1050,0,2016-08-31 11:00:00,52.39
1323,0,2016-08-31 11:00:00,205.0
1323,1,2016-08-31 11:00:00,3100.48
1323,3,2016-08-31 11:00:00,1110.91
1380,0,2016-08-31 11:00:00,444.35
1380,1,2016-08-31 11:00:00,359.407
49,0,2016-08-31 12:00:00,213.778
141,0,2016-08-31 12:00:00,83.5
168,0,2016-08-31 12:00:00,485.14
168,1,2016-08-31 12:00:00,2034.78
168,3,2016-08-31 12:00:00,61.5449
538,0,2016-08-31 12:00:00,8.16
614,0,2016-08-31 12:00:00,255.5
754,2,2016-08-31 12:00:00,0.0
793,0,2016-08-31 12:00:00,646.09
793,1,2016-08-31 12:00:00,1478.66
793,3,2016-08-31 12:00:00,308.93
838,0,2016-08-31 12:00:00,45.4167
874,0,2016-08-31 12:00:00,559.0
874,1,2016-08-31 12:00:00,999.7
947,0,2016-08-31 12:00:00,88.0
